level_0,index,id,text,time,labels
1645,1645,553515399438811136,Police have surrounded the area where the #CharlieHebdo attack suspects are believed to be : HTTPURL,2015-01-09 11:35:29,1
3435,1463,553515827073261568,Why I am Charlie - - Parisians share emotional messages with CNN : HTTPURL #JeSuisCharliehttps :/ / t.co/3SGWCHVGg0,2015-01-09 11:37:11,0
5382,3410,553516197283893248,"At 87 years of age , Asterix cartoonist Uderzo gets back on the drawing board #JeSuisCharlie via @USER HTTPURL",2015-01-09 11:38:39,0
3878,1906,553516364879904768,My cartoon today @USER on Islamist terror : a cartoon fightback #CharlieHebdo HTTPURL,2015-01-09 11:39:19,0
3544,1572,553517053110657024,"Schools near siege building in Dammartin-en-Goele being evacuated , say officials . Follow our coverage : HTTPURL #CharlieHebdo",2015-01-09 11:42:03,0
2770,798,553517080637489154,"At 87 years of age , Asterix cartoonist Uderzo gets back on the drawing board #CharlieHebdo #DammartinEnGoele HTTPURL",2015-01-09 11:42:10,0
4326,2354,553517380995792896,"We 're different , pls understand #JeSuisCharlie #NotInMyName HTTPURL",2015-01-09 11:43:22,0
4450,2478,553517548734791680,French fashion unites again terror : HTTPURL #JeSuisCharlie HTTPURL,2015-01-09 11:44:02,0
145,145,553517713147301888,Helicopters and vehicles are seen next to a building in Dammartin-en-Goele where a hostage-taking is underway #AFP HTTPURL,2015-01-09 11:44:41,1
1016,1016,553518024272379905,Military helicopters seen dropping special forces in fields around Dammartin-en-Goele - @USER HTTPURL,2015-01-09 11:45:55,1
1044,1044,553518053838061568,The latest on the manhunt for Charlie Hebdo suspects : HTTPURL HTTPURL,2015-01-09 11:46:02,1
1361,1361,553518472798683136,MORE : Official : French terror suspects want to be martyrs ; are holed up with hostage north of Paris : HTTPURL,2015-01-09 11:47:42,1
1120,1120,553519375521951744,BREAKING NEWS : PARIS SHOOTERS ARE IN CONFRONTATION WITH POLICE . HOSTAGES INVOLVED . #ParisShooting,2015-01-09 11:51:17,1
5336,3364,553519997956669440,"They wanted the people to crumble , instead they came together . #JeSuisCharlie HTTPURL",2015-01-09 11:53:46,0
4821,2849,553520399300833280,Who is scared ? Sify cartoon . #CharlieHebdo HTTPURL,2015-01-09 11:55:21,0
1147,1147,553521417598550016,Update - French television channel ' France 2 ' are reporting that the hostage held by suspected #CharlieHebdo gunmen is male and 26 years old,2015-01-09 11:59:24,1
3626,1654,553521697350234112,And best drawing so far RT @USER : This is just brilliant #charliehebdo #sonyhack HTTPURL,2015-01-09 12:00:31,0
3052,1080,553522808417157120,People should actually know the difference . #JeSuisCharlie HTTPURL,2015-01-09 12:04:56,0
4009,2037,553523303453696001,Eiffel Tower went dark last night in tribute to the victims of the #CharlieHebdo attack . HTTPURL,2015-01-09 12:06:54,0
993,993,553524086417424384,Paris attack suspects have taken a hostage . French police have them cornered near Paris airport . Live : HTTPURL,2015-01-09 12:10:00,1
2117,145,553524183594844160,. @USER is by a school on lockdown where students echo #JeSuisCharlie sentiment . HTTPURL,2015-01-09 12:10:24,0
5687,3715,553525290908262400,Nah it is n't though RT @USER : This is just brilliant #charliehebdo #sonyhack HTTPURL,2015-01-09 12:14:48,0
2250,278,553525347266740226,"Even before #Charlie Hebdo killings , in many places journalism had become a life-threatening proposition . HTTPURL",2015-01-09 12:15:01,0
5750,3778,553526191399776257,""" After twenty years of writing about Muslim fundamentalist violence , I am running out of synonyms for atrocity "" HTTPURL",2015-01-09 12:18:22,0
2711,739,553526283033133056,BREAKING : Several schools evacuated as police surround #CharlieHebdo shooting suspects HTTPURL HTTPURL,2015-01-09 12:18:44,0
5353,3381,553526776878469121,How Arab world media responded to Charlie Hebdo attack HTTPURL HTTPURL,2015-01-09 12:20:42,0
2676,704,553527807771308034,"#France 's most famous cartoonist , 87 year old Uderzo - father of Asterix - comes out of retirement for #CharlieHebdo . HTTPURL",2015-01-09 12:24:48,0
2649,677,553527964856352769,Charlie Hebdo : There is no way they will make us put down our pens HTTPURL,2015-01-09 12:25:25,0
5517,3545,553528503573184514,"As we speak , with quiet resolve , Gazza is loading his car with chicken and a fishing rod and planning his route to Dammartin-en-Goele",2015-01-09 12:27:33,0
5533,3561,553528740618436610,What we do and do n't know about the standoff with the Charlie Hebdo attack suspects HTTPURL HTTPURL,2015-01-09 12:28:30,0
1865,1865,553528788383191040,#BREAKING Armed man takes hostage in kosher grocery in Paris : source,2015-01-09 12:28:41,1
1237,1237,553529101659566080,BREAKING : Armed man takes hostage in kosher grocery east of Paris HTTPURL,2015-01-09 12:29:56,1
760,760,553529196216344576,Update - AFP reports an armed man has taken a hostage in a kosher grocery in #Paris,2015-01-09 12:30:19,1
1265,1265,553529334892609536,"BREAKING : Gunfire at store in Porte de Vincennes , eastern Paris - reports HTTPURL",2015-01-09 12:30:52,1
4927,2955,553529789794250753,"Out of all the cartoons we 've seen , I think this is the most poignant , the most beautiful . #JeSuisCharlie HTTPURL",2015-01-09 12:32:40,0
151,151,553529796601585664,Gunman Takes Hostage In Paris Shop - Report HTTPURL,2015-01-09 12:32:42,1
1619,1619,553529935789559808,Charlie Hebdo : AFP reports another shooting and hostage taken at grocery in eastern Paris – live updates HTTPURL,2015-01-09 12:33:15,1
1380,1380,553529941938425857,#BREAKING - An armed man has reportedly taken a hostage at a kosher grocery store at Porte de #Vincennes #Paris HTTPURL,2015-01-09 12:33:16,1
3571,1599,553530513580118016,Muslims are not terrorists #CharlieHebdo #prisedotage #JeSuisAhmed HTTPURL,2015-01-09 12:35:33,0
1496,1496,553530524183326720,BREAKING : Hostage taken at kosher deli in Paris by gunman who killed cop yesterday HTTPURL,2015-01-09 12:35:35,1
1022,1022,553530558614351873,#BREAKING - One person has been injured in the shootout at kosher grocery store in Porte de #Vincennes HTTPURL,2015-01-09 12:35:43,1
572,572,553530667821457408,DETAILS : Armed man takes hostage in kosher grocery store in #Vincennes eastern Paris - Reports HTTPURL,2015-01-09 12:36:09,1
957,957,553531130163773440,BREAKING : Reports that an armed man has taken a hostage in eastern Paris in a third attack #ParisShooting HTTPURL,2015-01-09 12:38:00,1
78,78,553531316797718528,BREAKING NEWS : Hostage situation at supermarket in eastern Paris after shots ring out - AFP,2015-01-09 12:38:44,1
769,769,553531343834202112,A French police officer said that the suspected Charlie Hebdo gunmen said they seek to “ die as martyrs ” HTTPURL,2015-01-09 12:38:51,1
23,23,553531413459660800,Update - AFP says gunman who has taken a hostage at kosher supermarket in Paris believed to be suspect in killing of policewoman on Thursday,2015-01-09 12:39:07,1
963,963,553531695480463360,"#BREAKING At least one injured in Paris kosher grocery shooting , hostage drama : sources",2015-01-09 12:40:14,1
462,462,553531781690163201,JUST IN : A separate shooting and hostage situation at a supermarket in eastern Paris has been reported ... developing,2015-01-09 12:40:35,1
4404,2432,553531783992868864,Can these terrorist cunts in Paris just fucking stop with this bullshit ! :pouting_face:,2015-01-09 12:40:36,0
5210,3238,553531802347122689,"#France 's most famous cartoonist , 87 yr old Uderzo - father of Asterix - comes out of retirement for #CharlieHebdo . HTTPURL",2015-01-09 12:40:40,0
689,689,553531971457265664,Gunman in third shootout reportedly same man who killed police officer in this attack on Thurs HTTPURL HTTPURL,2015-01-09 12:41:20,1
1977,5,553532452472238080,French envoy 's #CharlieHebdo #Twitter photo goes viral #ParisTerror HTTPURL HTTPURL,2015-01-09 12:43:15,0
5341,3369,553532507623546881,This is what courage and duty look like ... #CharlieHebdo HTTPURL,2015-01-09 12:43:28,0
3263,1291,553532736187924480,"Saudi government to give 1,000 lashes today , outside a mosque , to a Saudi blogger who "" insulted islam ” #jesuischarlie HTTPURL",2015-01-09 12:44:23,0
328,328,553532980896231424,#BREAKING - Hostage taken at kosher shop in #Paris by ‘ suspect in police officer shooting ' HTTPURL HTTPURL,2015-01-09 12:45:21,1
21,21,553532980871053312,#BREAKING - Hostage taken at kosher shop in #Paris by ‘ suspect in police officer shooting ' HTTPURL HTTPURL,2015-01-09 12:45:21,1
4206,2234,553533193899368448,Israel shares France 's pain and grief . #CharlieHebdo HTTPURL,2015-01-09 12:46:12,0
1818,1818,553533499643547648,[ Happening Now ] Shooting and hostage situation at Kosher supermarket in eastern #Paris HTTPURL HTTPURL,2015-01-09 12:47:25,1
525,525,553533607126388737,Jewish bakery hit in new shooting and hostage siege in Paris suburb of Vincennes HTTPURL via @USER,2015-01-09 12:47:50,1
3032,1060,553533859032477696,Two hostage situations underway simultaneously in #Paris . Latest on our live blog : HTTPURL HTTPURL,2015-01-09 12:48:50,0
793,793,553534707108155392,CRISIS IN FRANCE - Massacre suspects take hostage at business near Paris - Policewoman-killer takes hostages at supermarket in east Paris,2015-01-09 12:52:13,1
1001,1001,553534768537939968,BREAKING : Another hostage situation developing in a Parisian Kosher supermarket HTTPURL #CharlieHebdo HTTPURL,2015-01-09 12:52:27,1
26,26,553534838880608256,#BREAKING Gunman in policewoman killing suspected in new Paris hostage-taking : source,2015-01-09 12:52:44,1
2636,664,553534934447824896,Islam is NOT religion of peace :victory_hand: ️it 's theory of conquest that seeks domination by any means-Ali HTTPURL #CharlieHebdo,2015-01-09 12:53:07,0
479,479,553535221828964352,MORE : Police surround kosher grocery store in eastern Paris where armed man is holding hostage HTTPURL HTTPURL,2015-01-09 12:54:15,1
2657,685,553535227214438400,"Islamophobia : a word created by fascists , used by cowards , to manipulate morons . @USER HTTPURL #CharlieHebdo",2015-01-09 12:54:17,0
535,535,553535430788780032,JUST IN : Police confirm to @USER there is a second hostage situation underway in eastern Paris,2015-01-09 12:55:05,1
534,534,553535441828605953,#BREAKING At least five hostages in Paris kosher supermarket : source,2015-01-09 12:55:08,1
5624,3652,553535468290453504,"#CharlieHebdo attacker : "" We do n't kill women but you have to convert to Islam , read the Qu'ran and wear a veil . "" HTTPURL",2015-01-09 12:55:14,0
1468,1468,553535467065712640,BREAKING : Paris prosecutor : Gunman with hostages in kosher market in eastern Paris ; police SWAT on scene .,2015-01-09 12:55:14,1
3545,1573,553535642848989184,He 's Muslim and he 's NOT a TERRORIST #MuslimsAreNotTerrorists #RIPCaroline #JeSuisCharlie HTTPURL,2015-01-09 12:55:56,0
4045,2073,553535765997969408,"Kill them & when you 're done kill their pet goat :cross_mark: RT "" @USER : @USER @USER @USER HTTPURL ” #CharlieHebdo",2015-01-09 12:56:25,0
1239,1239,553535829529100288,#BREAKING - At least five hostages in Paris kosher supermarket : ( AFP ) HTTPURL #Vincennes HTTPURL,2015-01-09 12:56:40,1
274,274,553535829017370625,#BREAKING - At least five hostages in Paris kosher supermarket : ( AFP ) HTTPURL #Vincennes HTTPURL,2015-01-09 12:56:40,1
458,458,553535862911541248,Paris : reports that man suspected of killing policewoman has 5 hostages at kosher supermarket HTTPURL HTTPURL,2015-01-09 12:56:48,1
1798,1798,553535971959275520,"#BREAKING - 1 injured in #Paris Kosher supermarket shooting , hostage drama underway > > > HTTPURL HTTPURL",2015-01-09 12:57:14,1
399,399,553536236493615104,Breaking : Armed man linked to Charlie Hebdo suspects takes hostages at kosher grocery store in east Paris HTTPURL,2015-01-09 12:58:17,1
1203,1203,553536269972942849,Update - AFP reports at least five people have been taken hostage and one person wounded after shooting at kosher grocery in eastern #Paris,2015-01-09 12:58:25,1
2600,628,553536358950916096,BREAKING : ANOTHER HOSTAGE SITUATION IN EASTERN PARIS .,2015-01-09 12:58:46,0
1513,1513,553536397731442688,MORE : At least 5 hostages are reported held by gunman in eastern Paris kosher grocery store HTTPURL HTTPURL,2015-01-09 12:58:56,1
2019,47,553536532960010240,"Second standoff underway at Kosher grocery store at Porte de Vincennes in eastern Paris , French media reports . HTTPURL",2015-01-09 12:59:28,0
1250,1250,553536603998945280,Feared at least 5 hostages are being held in Paris ' kosher ' grocery HTTPURL HTTPURL,2015-01-09 12:59:45,1
1058,1058,553536887349325825,"At least five people have been taken hostage at the kosher grocery , reports say #ParisAttacks HTTPURL HTTPURL",2015-01-09 13:00:52,1
4484,2512,553537235463979008,"UPDATE : A hostage situation is unfolding in a kosher supermarket in Vincennes , eastern Paris . French police on scene . Reports of one injured",2015-01-09 13:02:15,0
5324,3352,553537280343031808,what 's happening at the moment is really bad ! I respect every religion ! but this is just terror ! ! ! :globe_showing_Europe-Africa: #StopViolence #JeSuisCharlie,2015-01-09 13:02:26,0
3725,1753,553537322218553344,The reason to have a #JeNeSuisPasCharlie convo now is precisely because #JeSuisCharlie is using the tragedy to elevate them above criticism,2015-01-09 13:02:36,0
5118,3146,553537380209401856,#BREAKING Schools near Paris hostage-taking go into lockdown : officials,2015-01-09 13:02:50,0
5054,3082,553537460920389633,"2nd hostage situation unfolding in France as SWAT teams respond to situation at grocery in Paris neighborhood - @USER , @USER",2015-01-09 13:03:09,0
1289,1289,553537537126694912,AFP reporting at least five hostages have been taken at kosher shop in Paris - live HTTPURL #CharlieHebdo,2015-01-09 13:03:27,1
4525,2553,553537551114706945,Cartoonist 's continue to poke at Tyranny . Quite brilliantly too . #CharlieHebdo #JeSuisCharlie HTTPURL,2015-01-09 13:03:31,0
4062,2090,553537648938086403,To whom said #KillAllMuslimsjust in case you are confused . #CharlieHebdo HTTPURL,2015-01-09 13:03:54,0
2491,519,553537740588220416,Armed Person Takes Hostages At Paris-Area Deli ; Police Surround Charlie Hebdo Terrorists HTTPURL HTTPURL,2015-01-09 13:04:16,0
5674,3702,553537870431268864,The latest on the manhunt for Charlie Hebdo attackers and two hostage situations taking place : HTTPURL HTTPURL,2015-01-09 13:04:47,0
945,945,553537939041701888,At least 2 injured in new shootout in Eastern Paris / 5 hostages held in Kosher supermarket HTTPURL HTTPURL,2015-01-09 13:05:03,1
239,239,553538058440941568,"MORE : France : Shooting , hostage-taking at kosher market in Paris ; several reported wounded : HTTPURL",2015-01-09 13:05:32,1
4369,2397,553538304332017665,"Shooting , hostage situation reported in eastern Paris ' Porte de Vincennes area , prosecutor 's office says . HTTPURL",2015-01-09 13:06:30,0
4256,2284,553538456207777792,"Reports : Armed man takes multiple hostages in Paris kosher grocery store , SWAT teams on scene HTTPURL",2015-01-09 13:07:06,0
4105,2133,553538483474534400,beautiful #JeSuisCharlie cover for @USER next week HTTPURL,2015-01-09 13:07:13,0
4560,2588,553538523266318336,"At least 5 hostages in kosher supermarket in eastern Paris , according to reports : HTTPURL HTTPURL",2015-01-09 13:07:22,0
4918,2946,553538559609942017,1st they came for the Jews . Then they came for the Jews again & again ... then they came for #CharlieHebdo . Then they came for the Jews again,2015-01-09 13:07:31,0
4240,2268,553538939076624384,Police : Two hostage situations near Paris believed to be related to the attack at #CharlieHebdo . Watch : HTTPURL,2015-01-09 13:09:01,0
4057,2085,553538939454509056,"Civilians being evacuated , schools in lock down as new hostage situation unfolds in Paris HTTPURL HTTPURL",2015-01-09 13:09:02,0
4166,2194,553539252374757376,5 held by gunman at kosher supermarket in #Paris as 2nd hostage-taking underway : AP . Gunman linked to Thursday 's killing of policewoman .,2015-01-09 13:10:16,0
3512,1540,553539373707186176,"Tonight , I spoke to President Hollande to convey Australia 's solidarity , sympathy and friendship with the people of France #CharlieHebdo",2015-01-09 13:10:45,0
5066,3094,553539504146231298,"DEVELOPING : Women , children held in second Paris hostage situation ; may be related to massacre HTTPURL",2015-01-09 13:11:16,0
2616,644,553539631149756416,2 standoffs happening now . Hostages believed involved . 1 gunman in kosher deli in eastern Paris . 2 terror suspects in town near CDG airport,2015-01-09 13:11:46,0
3902,1930,553539778088816641,Breaking News : Paris Police Respond to Report of Second Hostage-Takinghttp :/ / t.co/U8BE162qls,2015-01-09 13:12:22,0
2537,565,553540131756732416,Turns out #CharlieHebdo was a two face douche on free speech - Telegraph HTTPURL HTTPURL,2015-01-09 13:13:46,0
5400,3428,553540355317334016,#Paris : Schools near the kosher grocery siege are in lockdown HTTPURL HTTPURL,2015-01-09 13:14:39,0
3591,1619,553540381187780609,"Police establish tight cordon around second hostage scene in #Paris . Eery quiet , except for buzz from helicopters . HTTPURL",2015-01-09 13:14:45,0
5398,3426,553540478403366912,LIVE coverage on the hostage situation with Paris attack suspects : HTTPURL HTTPURL,2015-01-09 13:15:08,0
2409,437,553540580912156672,"The famous French cartoonist , Charb assassinated in #Paris , wrote recently about #Kurds . #CharlieHebdo HTTPURL",2015-01-09 13:15:33,0
1313,1313,553540617540624385,"Reports that the Jewish community in #France going in to lockdown . Shops , synagogues , schools etc . #ParisShooting #CharlieHebdo",2015-01-09 13:15:42,1
5493,3521,553540719714271233,READ MORE : Second hostage situation unfolding in eastern Paris HTTPURL HTTPURL,2015-01-09 13:16:06,0
1531,1531,553540739058376704,Kosher restaurants closing across Paris . Schools nr latest incident locked down . #ParisAttacks HTTPURL HTTPURL,2015-01-09 13:16:11,1
3710,1738,553540824768991233,#CharlieHebdo attack : new hostage situation at Paris shop - live updates HTTPURL HTTPURL,2015-01-09 13:16:31,0
3008,1036,553540872986705920,Our cover #CharlieHebdo #JeSuisCharlie HTTPURL,2015-01-09 13:16:43,0
4030,2058,553540934118694912,Video shows police surrounding Paris kosher supermarket where gunman reportedly holding hostages HTTPURL #CharlieHebdo,2015-01-09 13:16:57,0
3700,1728,553541197491634176,→ HTTPURL 498 Charlie Hebdo Charlie Hebdo massacre : Arrests as France hunts gunmen #CharlieHebdo England GBR Stoke-on-Trent,2015-01-09 13:18:00,0
3142,1170,553541601482784768,Update : There are 2 standoffs happening in Paris now . Both reportedly involve hostages . Live : HTTPURL HTTPURL,2015-01-09 13:19:36,0
369,369,553541676229472256,#BREAKING At least two killed in hostage drama east of Paris : source,2015-01-09 13:19:54,1
129,129,553541776854634496,JUST IN : Police tell @USER it 's probable gunman in second Paris hostage situation is man who killed a policewoman yesterday - @USER,2015-01-09 13:20:18,1
5477,3505,553541834975498240,"#Breaking : french police release portrait of susp #Montrouge shooters same of hostage situation #Paris "" @USER HTTPURL",2015-01-09 13:20:32,0
2273,301,553541838494515200,All who said #JeSuisCharlie this week must today say #JeSuisJuif - I am a Jew . Stand with France 's Jews against this vile attack .,2015-01-09 13:20:33,0
737,737,553541988490825728,BREAKING : At least two reportedly killed in hostage drama in Paris-area kosher synagogue HTTPURL,2015-01-09 13:21:09,1
5177,3205,553542093683974144,I 'm not #CharlieHebdo & neither are the French or anyone else unless the duplicity in / of ' freedom ' is abolished . #JeSuisCharlie #JeSuisAhmed,2015-01-09 13:21:34,0
3213,1241,553542208214036480,Charlie Hebdo : this map pinpoints the four key locations in the dual sieges – live updates HTTPURL HTTPURL,2015-01-09 13:22:01,0
240,240,553542235661553665,#BREAKING - At least 2 dead in hostage standoff in Paris Kosher supermarket ( AFP ) HTTPURL HTTPURL,2015-01-09 13:22:07,1
2178,206,553542245966958592,Paris Mayor Anne Hidalgo rushing to scene of hostage situation in Porte de Vincennes area of Paris : HTTPURL,2015-01-09 13:22:10,0
3227,1255,553542282100871168,Second hostage situation unfolding at Paris grocery store HTTPURL,2015-01-09 13:22:19,0
4833,2861,553542337553764352,What we know about the suspected #CharlieHebdo gunmen : HTTPURL HTTPURL,2015-01-09 13:22:32,0
5703,3731,553542417673367552,"DEVELOPING : Gunman takes hostages at kosher supermarket in Paris , cops say HTTPURL",2015-01-09 13:22:51,0
966,966,553542442373619712,Update - AFP reports at least two people killed after shooting at kosher grocery in eastern #Paris in which at least five were taken hostage,2015-01-09 13:22:57,1
2524,552,553542516772175873,In Paris on the eve of the Jewish Sabbath women and children are taken hostage in Kosher grocery store . Jihadis hate Jews and journalists .,2015-01-09 13:23:14,0
352,352,553542565593878528,"#ISIS just claimed responsibility for #CharlieHebdo attack and announced more attacks . "" US & UK are on the list for tomorrow . """,2015-01-09 13:23:26,1
4381,2409,553542628097019904,"If you tweeted #JeSuisCharlie , please RT : #JeSuisJuif",2015-01-09 13:23:41,0
4361,2389,553542784800792577,"A great many frauds , the Guardian included , claiming to be "" Charlie Hebdo "" but too cowardly to publish their cartoons .",2015-01-09 13:24:18,0
5040,3068,553543032642220033,"If you tweeted #JeSuisCharlie , now we need you to tweet #JeSuisJuif",2015-01-09 13:25:17,0
2615,643,553543144172969984,"Dear France , your experiment with multiculturlaism has failed . #JeSuisCharlie #CharlieHebdo HTTPURL",2015-01-09 13:25:44,0
3462,1490,553543319423553537,"If rightwing radical Christians were killing people in U . S . & Europe , would the hard left be bleating about Christianophobia ? #JeSuisCharlie",2015-01-09 13:26:26,0
442,442,553543369604210689,An 11 - month old baby is among the hostages at the Kosher supermarket in Paris . Unbearably sad.http :/ / t.co/yXXlHehst9,2015-01-09 13:26:38,1
4972,3000,553543395017510912,Photo of man that is holding hostages in the second location in #Paris HTTPURL,2015-01-09 13:26:44,0
4297,2325,553543467427577858,Freedom of Expression in France not consistent . So how can they claim #IAmCharlieHebdo ? Or #JeSuisAhmed ? #IamAhmed #IamCharlie #CharlieHebdo,2015-01-09 13:27:01,0
2177,205,553543939517874176,"87 y . o French cartoonist Uderzo , creator of Asterix , comes out of retirement for #CharlieHebdo ( H / T @USER ): HTTPURL",2015-01-09 13:28:54,0
5562,3590,553544039241224194,Pictures released of suspect believed to holding hostages at a kosher grocery in #Paris HTTPURL,2015-01-09 13:29:17,0
3850,1878,553544078768766977,Google pushes cash to Charlie Hebdo but not Al-Ikhbariyah . What 's is Google 's view of the world ? HTTPURL,2015-01-09 13:29:27,0
1340,1340,553544252563935234,BREAKING : At least 2 killed in #Paris hostage situation via @USER HTTPURL,2015-01-09 13:30:08,1
5190,3218,553544266526760960,Photos from the manhunt for #CharlieHebdo suspects and ongoing hostage situations : HTTPURL HTTPURL,2015-01-09 13:30:12,0
5534,3562,553544336475168769,The Eiffel Tower went dark last night to remember the victims of #CharlieHebdo HTTPURL #JeSuisCharlie HTTPURL,2015-01-09 13:30:28,0
1456,1456,553544419602104320,DEVELOPING : 2 reported dead in second hostage situation at Paris grocery store HTTPURL,2015-01-09 13:30:48,1
3596,1624,553544566042009600,Photo posted online shows scene by Paris supermarket where gunman reportedly holding hostages HTTPURL HTTPURL,2015-01-09 13:31:23,0
1194,1194,553544694765215745,French police publishes photos of suspect in yesterday 's Montrouge shooting . Maybe the same persons in Kosher market HTTPURL,2015-01-09 13:31:54,1
3987,2015,553545000110538753,"Only Jew-hatred explains why Europeans pretend Israel 's enemies are not the West 's , as Muslims murder Jews and #CharlieHebdo in Paris .",2015-01-09 13:33:07,0
3113,1141,553545384069328896,Hackers Supporting ISIS Hacking French Websites and Putting Up Anti-Charlie Hebdo Messages HTTPURL HTTPURL,2015-01-09 13:34:38,0
4548,2576,553545386082979841,Police release pictures of man and woman suspected of shooting a policewoman in #ParisAttacks HTTPURL HTTPURL,2015-01-09 13:34:39,0
4868,2896,553545782050045952,Prince Harry signs the book of condolence at the French Embassy in London #CharlieHebdo ( via @USER ) HTTPURL,2015-01-09 13:36:13,0
2398,426,553545857304629248,More police arrive at hostage situation scene in eastern Paris ( LIVE ) HTTPURL HTTPURL,2015-01-09 13:36:31,0
817,817,553545906155712512,Breaking : Gunman linked to ' Charlie Hebdo ' shooters takes hostages at kosher grocery store HTTPURL,2015-01-09 13:36:43,1
1393,1393,553546029212389376,#BREAKING Reports : 2 dead in Paris kosher supermarket hostage situation HTTPURL,2015-01-09 13:37:12,1
547,547,553546063752478722,At least two killed in hostage drama east of Paris . Photo @USER #AFP HTTPURL,2015-01-09 13:37:20,1
3895,1923,553546292748898304,"#CharlieHebdo attack shows ‘ a complete change in terrorist methods ' , French FM @USER tells me HTTPURL",2015-01-09 13:38:15,0
5169,3197,553546551709409280,"#France 's most famous cartoonist , 87 year old Uderzo - father of Asterix - comes out of retirement for #CharlieHebdo . HTTPURL",2015-01-09 13:39:16,0
2346,374,553546679161745408,French police are looking for two more suspects in the #Montrouge shooting : HTTPURL HTTPURL,2015-01-09 13:39:47,0
2381,409,553546878902861825,French police release pic of two suspects from Thursday shooting of officer as hostage situation unfolds in Paris : HTTPURL,2015-01-09 13:40:34,0
3760,1788,553546967281061888,"French police release pictures of two suspects described as "" armed and dangerous "" . More : HTTPURL HTTPURL",2015-01-09 13:40:56,0
1033,1033,553547270264979456,BREAKING : Police official : Hostage-taker at Paris market appears linked to newspaper attack suspects .,2015-01-09 13:42:08,1
5386,3414,553547629963911170,Police : 2 hostage situations near Paris believed to be related to the #CharlieHebdo attack : HTTPURL,2015-01-09 13:43:34,0
4904,2932,553547637832843264,French police getting ready to use ... tanks against two terrorists in #Dammartin siege ? ! #CharlieHebdo HTTPURL,2015-01-09 13:43:35,0
3569,1597,553547659404148736,URGENT : French police release names and mug shots of suspects in Montrouge shooting HTTPURL HTTPURL,2015-01-09 13:43:41,0
1885,1885,553547836517007360,BREAKING : Police : Hostage-taker at Paris market is suspect in slaying of policewoman a day earlier .,2015-01-09 13:44:23,1
5792,3820,553548404102414337,"Still amazed by Uderzo 's tributes to #CharlieHebdo . He 's 87 , but style , line , attitude unchanged . #InimitableGaul HTTPURL",2015-01-09 13:46:38,0
3214,1242,553548440563908611,"call me foolish but this girl holding #JeSuisCharlie hiding her face , in a ghostly looking #Aleppo #Syria made me cry HTTPURL",2015-01-09 13:46:47,0
3331,1359,553548487225532416,The new world we live in #CharlieHebdo HTTPURL,2015-01-09 13:46:58,0
64,64,553548567420628992,"AFP reports there are 2 dead , and 5 hostages being held in the Kosher store in Eastern Paris ; separate incident to charlie hebdo shooters .",2015-01-09 13:47:17,1
3328,1356,553549680538578944,IN PICTURES : French cops close in on suspected #CharlieHebdo terrorists outside Paris HTTPURL HTTPURL,2015-01-09 13:51:42,0
227,227,553549686129561600,UPDATE : Gunman in kosher grocery store is demanding the release of the suspects in #CharlieHebdo shooting - Reports HTTPURL,2015-01-09 13:51:44,1
5436,3464,553550030553243650,""" Armed and dangerous . "" Appeal for info about suspects in policewoman shooting . #ParisAttacks HTTPURL HTTPURL",2015-01-09 13:53:06,0
802,802,553550301886955520,"BREAKING : One person seriously wounded , six taken hostage in incident at kosher supermarket in Paris : police source",2015-01-09 13:54:11,1
500,500,553550448154910720,Five hostages are being held at a kosher grocery store in east Paris HTTPURL HTTPURL,2015-01-09 13:54:45,1
4572,2600,553550888770740224,Police surround a business where two suspects in the Charlie Hebdo attack may be barricaded HTTPURL HTTPURL,2015-01-09 13:56:31,0
5215,3243,553551148280729602,"Everyone who blamed #CharlieHebdo cartoons for provoking its own slaughter , tell that to the dead shoppers at a Kosher supermarket in Paris",2015-01-09 13:57:32,0
438,438,553551225560764416,"BREAKING : Another shooting and hostage situation is reported in Paris , at least 2 dead HTTPURL",2015-01-09 13:57:51,1
2570,598,553551279620755458,A James O'Brien master class in how to deal with people demanding that Muslims apologise for #Charliehebdo HTTPURL,2015-01-09 13:58:04,0
102,102,553551286793416704,Suspects in Thursday slaying of policewoman and current hostage situation in the East of Paris . AFP HTTPURL,2015-01-09 13:58:05,1
3267,1295,553551282967830528,Are other shootouts aimed at stalling #CharlieHebdo manhunt ? See : HTTPURL HTTPURL,2015-01-09 13:58:05,0
4396,2424,553551435762503681,No one can say this is a surprise . In July window-smashing rioters stormed thru Paris chanting ' gas the Jews ' HTTPURL,2015-01-09 13:58:41,0
40,40,553551598954491904,MORE : Police official : Hostage-taker at Paris market appears linked to newspaper attack suspects : HTTPURL,2015-01-09 13:59:20,1
5346,3374,553551934251343872,Latest pictures from hostage situation at a kosher grocer in the French capital . #ParisAttacks HTTPURL HTTPURL,2015-01-09 14:00:40,0
24,24,553552293371871233,Police officer at scene of Paris hostage situation tells the BBC two people are confirmed to have died HTTPURL,2015-01-09 14:02:05,1
3905,1933,553552493561798656,"Police forces take position by the kosher grocery store in Saint-Mande , near Porte de Vincennes in Paris . #AFP HTTPURL",2015-01-09 14:02:53,0
3913,1941,553552772277481472,Bibi 's vulgarity : Using Paris shooting to justify Israeli colonialism | Haaretzhttp :/ / t.co/fsBO5fg2aI #CharlieHebdo HTTPURL,2015-01-09 14:04:00,0
